TARGET_CLASS,search_budget,Total_Time,Length,Size,LineCoverage,BranchCoverage,OutputCoverage,WeakMutationScore,Implicit_MethodExceptions,MutationScore
com.gbshape.dbe.struts.bean.FieldBean,180,17298,24,9,1.0,1.0,1.0,1.0,0,1.0
com.gbshape.dbe.struts.bean.ConstraintBean,180,19378,39,15,1.0,1.0,1.0,1.0,0,0.5
com.gbshape.dbe.struts.bean.SequenceStructureBean,180,22436,40,15,1.0,1.0,1.0,1.0,0,1.0
net.sf.lavalamp.site.MissingBuildException,180,10003,2,1,1.0,1.0,1.0,1.0,0,1.0
com.mytdev.resources4j.impl.ChildResources,180,190878,0,0,0.0,0.0,0.0,0.0,0,0.0
ch.bfh.egov.nutzenportfolio.tos.Nutzenkriterium,180,213411,172,54,1.0,1.0,0.9,1.0,0,1.0
net.sf.lavalamp.site.LoginRequiredException,180,12117,2,2,1.0,1.0,1.0,1.0,0,1.0
com.mytdev.resources4j.impl.FileResourcesBundleLoader,180,202694,74,23,0.7162162162162162,0.7027027027027027,0.7083333333333334,1.0,5,0.7777777777777778
com.mentorgen.tools.profile.instrument.clfilter.WebAppClassLoaderFilter,180,186910,7,3,1.0,0.75,0.5,0.8,1,0.6
com.mytdev.resources4j.impl.AbstractResources,180,204664,0,0,0.0,0.0,0.0,0.0,0,0.0
com.mentorgen.tools.profile.instrument.clfilter.ExtensionsClassLoaderFilter,180,188927,11,4,1.0,1.0,0.75,1.0,0,1.0
bierse.controller.TriggerThread,180,191548,2,1,0.25,0.2,1.0,0.0,1,0.0
com.mentorgen.tools.profile.instrument.clfilter.TomcatInternalClassLoaderFilter,180,192020,7,3,1.0,1.0,0.5,1.0,1,0.5
com.mentorgen.tools.profile.instrument.PerfClassAdapter,180,193561,27,5,1.0,1.0,0.5,1.0,2,0.05
com.mentorgen.tools.profile.instrument.clfilter.StandardClassLoaderFilter,180,187590,9,3,1.0,1.0,0.75,1.0,0,1.0
net.sf.lavalamp.site.LoginFailedException,180,15341,3,2,1.0,1.0,1.0,1.0,0,1.0
com.mentorgen.tools.profile.instrument.clfilter.AntTaskClassLoaderFilter,180,192582,7,3,1.0,1.0,0.5,1.0,1,0.5
com.mentorgen.tools.profile.instrument.clfilter.JettyClassLoaderFilter,180,192689,7,3,1.0,1.0,0.5,1.0,1,0.5
com.mentorgen.tools.profile.instrument.clfilter.CustomMultiClassLoaderFilter,180,192571,16,4,1.0,1.0,0.75,0.8,1,0.8
bierse.controller.DrinkSellController,180,211294,6,3,0.3333333333333333,0.23076923076923078,1.0,0.0,1,0.0
bierse.controller.DefaultMenuController,180,212483,9,3,0.7857142857142857,1.0,1.0,0.75,2,0.2
bierse.controller.DefaultTableModelController,180,212920,20,4,0.7692307692307693,0.42857142857142855,1.0,0.45454545454545453,3,0.09090909090909091
com.mentorgen.tools.profile.instrument.Transformer,180,209187,92,14,0.9387755102040817,1.0,1.0,0.88,1,0.32
nu.staldal.lagoon.core.Process,180,188693,0,0,0.0,0.0,1.0,1.0,0,1.0
nu.staldal.lagoon.core.DeleteEntry,180,195594,10,5,0.8,1.0,0.0,0.5,2,0.0
bierse.controller.DefaultSettingsController,180,237829,21,6,0.3018867924528302,0.3333333333333333,1.0,0.07692307692307693,3,0.05128205128205128
nu.staldal.lagoon.core.RemoteFileStorage,180,192191,4,2,0.17647058823529413,0.2857142857142857,0.0,0.125,1,0.0
nu.staldal.lagoon.core.ByteStreamConsumer,180,195205,2,1,0.10526315789473684,0.2222222222222222,0.5,0.0,0,0.0
nu.staldal.lagoon.core.XMLStreamConsumer,180,195135,2,1,0.10526315789473684,0.2222222222222222,0.5,0.0,0,0.0
visu.handball.moves.actions.StartAnimationAction,180,73671,33,7,1.0,1.0,1.0,1.0,2,0.14285714285714285
visu.handball.moves.actions.EditModusAction,180,62746,18,5,1.0,1.0,1.0,1.0,1,0.0
com.mentorgen.tools.profile.instrument.PerfMethodAdapter,180,264305,168,46,0.9047619047619048,0.8521739130434782,1.0,0.7658730158730159,6,0.01858736059479554
visu.handball.moves.actions.PlaceDefenderAction,180,65175,19,5,1.0,1.0,1.0,1.0,1,0.0
nu.staldal.lagoon.core.Producer,180,199483,28,14,0.4791666666666667,0.5384615384615384,0.21739130434782608,0.29411764705882354,5,0.16666666666666666
nu.staldal.lagoon.core.OutputHandler,180,196150,21,6,1.0,1.0,1.0,1.0,2,1.0
visu.handball.moves.actions.PrintMoveAction,180,72321,11,2,1.0,1.0,1.0,1.0,1,0.6153846153846154
nu.staldal.lagoon.core.FileEntry,180,199192,25,9,0.04918032786885246,0.06422018348623854,0.0,0.014285714285714285,4,0.009478672985781991
net.sourceforge.shp2kml.Converter,180,191227,7,5,0.3076923076923077,0.5555555555555556,0.5,0.1111111111111111,2,0.037037037037037035
nu.staldal.lagoon.core.OutputEntry,180,198076,18,6,1.0,1.0,0.75,1.0,1,1.0
nu.staldal.lagoon.core.LagoonProcessor,180,201779,10,4,0.18487394957983194,0.14173228346456693,0.0,0.16167664670658682,1,0.0
net.sourceforge.shp2kml.Shp2KMLGUI,180,208297,1,1,0.0,0.06666666666666667,0.0,0.0,1,0.0
net.sf.sugar.fspath.OperationNotPermittedException,180,16393,3,2,1.0,1.0,1.0,1.0,0,1.0
com.gbshape.dbe.struts.bean.MessageBean,180,194204,18,8,1.0,1.0,0.7777777777777778,1.0,0,0.85
com.gbshape.dbe.struts.bean.SelectResultBean,180,198826,33,9,1.0,1.0,0.9,1.0,0,1.0
com.gbshape.dbe.struts.bean.TableStructureBean,180,196851,19,6,1.0,1.0,0.8888888888888888,1.0,0,1.0
com.gbshape.dbe.struts.bean.DBEBean,180,195704,24,8,1.0,1.0,0.8888888888888888,1.0,3,1.0
com.gbshape.dbe.struts.bean.ViewStructureBean,180,199827,26,9,1.0,1.0,0.9166666666666666,1.0,0,1.0
com.gbshape.dbe.struts.bean.TableStatusBean,180,237402,194,59,1.0,1.0,0.9058823529411765,1.0,0,1.0
net.sf.lavalamp.site.DummyRemoteGetter,180,192337,9,4,1.0,1.0,0.3333333333333333,1.0,1,0.0
net.sf.lavalamp.site.BuildProperties,180,194273,21,8,1.0,1.0,0.75,1.0,0,0.75
net.sf.lavalamp.site.Builds,180,195303,36,10,1.0,1.0,0.7272727272727273,0.9375,2,0.5
com.gbshape.dbe.struts.bean.ColumnBean,180,224458,143,53,1.0,1.0,0.9821428571428571,1.0,0,0.7333333333333333
net.sf.lavalamp.site.DummyRestGetter,180,194197,9,4,1.0,1.0,0.3333333333333333,1.0,1,0.0
visu.handball.moves.actions.AboutAction,180,191892,2,1,0.8,1.0,1.0,0.0,1,0.0
visu.handball.moves.actions.NewAction,180,215300,3,1,0.8333333333333334,1.0,1.0,1.0,1,0.0
visu.handball.moves.actions.ChangeColorsAction,180,192564,2,1,0.8333333333333334,1.0,1.0,1.0,1,0.0
visu.handball.moves.actions.PauseAnimationAction,180,217798,13,4,0.9166666666666666,1.0,1.0,1.0,2,0.0
visu.handball.moves.actions.CloseAction,180,216729,2,1,0.6666666666666666,1.0,1.0,0.0,1,0.0
visu.handball.moves.actions.SaveAction,180,218268,3,1,0.2608695652173913,0.04,1.0,0.10569105691056911,1,0.0
visu.handball.moves.actions.OpenAction,180,218059,3,1,0.2222222222222222,0.1111111111111111,1.0,0.0,1,0.0
visu.handball.moves.actions.NewSequenceAction,180,233281,31,6,1.0,0.8461538461538461,1.0,1.0,1,0.05
nu.staldal.lagoon.core.Sitemap,180,361399,87,20,0.26011560693641617,0.22123893805309736,0.4375,0.1511627906976744,6,0.09782608695652174
visu.handball.moves.actions.NewMoveEventAction,180,229868,35,7,1.0,0.8666666666666667,1.0,1.0,1,0.35714285714285715
visu.handball.moves.actions.SetMoveNameAction,180,218309,5,2,0.6428571428571429,0.3333333333333333,1.0,0.5217391304347826,2,0.0
visu.handball.moves.actions.PlaceBallAction,180,220678,15,5,0.9375,0.9,1.0,0.8571428571428571,1,0.0
visu.handball.moves.actions.AnimationModusAction,180,221922,25,6,1.0,0.9,1.0,0.8333333333333334,2,0.0
visu.handball.moves.actions.DeleteEventAction,180,226084,20,5,0.7222222222222222,0.38461538461538464,1.0,0.7,3,0.0
fps370.Fps370,180,211260,3,2,0.09090909090909091,1.0,1.0,1.0,2,0.0
mygrid.web.GridJobStatus,180,197295,24,13,1.0,1.0,0.7857142857142857,1.0,0,0.7931034482758621
fr.pingtimeout.jtail.gui.controller.ApplicationController,180,10655,2,2,1.0,1.0,1.0,1.0,0,1.0
visu.handball.moves.actions.AbstractPrintAction,180,230749,10,3,0.42105263157894735,0.6,1.0,0.4166666666666667,0,0.0
net.sf.sugar.fspath.xpath.RegexFunctionResolver,180,194940,13,5,1.0,1.0,1.0,0.9230769230769231,1,0.8
net.sf.sugar.fspath.FSPathResult,180,205967,79,26,1.0,1.0,0.7636363636363637,1.0,0,1.0
net.sf.sugar.fspath.cli.Commands,180,193433,6,4,0.6,1.0,0.3076923076923077,0.8461538461538461,0,0.6
net.sf.sugar.fspath.xpath.FSNamespaceContext,180,194682,12,6,1.0,1.0,0.25,0.8333333333333334,0,0.75
net.sf.sugar.fspath.FSPathFactory,180,194690,12,9,1.0,1.0,0.5,1.0,2,1.0
net.sf.sugar.fspath.cli.Prompt,180,196919,26,8,0.875,1.0,0.5,1.0,3,0.0
net.sf.sugar.fspath.DefaultFSPath,180,207639,51,17,0.6015625,0.65,0.5192307692307693,0.7166666666666667,3,0.3442622950819672
net.sf.sugar.fspath.xpath.RegexFunction,180,198556,74,16,1.0,1.0,0.3333333333333333,0.9285714285714286,6,0.42857142857142855
net.sf.sugar.fspath.FSPathResultModificationListImpl,180,203615,45,13,0.96,1.0,0.5909090909090909,1.0,3,0.8888888888888888
org.dom4j.tree.FlyweightEntity,180,198862,17,8,1.0,1.0,0.6428571428571429,1.0,0,0.7692307692307693
org.dom4j.tree.AbstractText,180,202029,16,7,0.8888888888888888,1.0,0.5,1.0,1,0.0
org.dom4j.tree.AbstractCharacterData,180,206643,27,10,1.0,1.0,0.3333333333333333,1.0,2,0.9444444444444444
org.dom4j.tree.DefaultCDATA,180,203596,19,8,1.0,1.0,0.5,1.0,0,0.6666666666666666
org.dom4j.tree.DefaultDocumentType,180,206693,55,19,1.0,1.0,0.7142857142857143,1.0,0,0.6
org.dom4j.tree.DefaultNamespace,180,203799,27,10,1.0,1.0,0.5882352941176471,1.0,0,0.8
org.dom4j.tree.DefaultEntity,180,204094,25,8,1.0,1.0,0.5,1.0,0,0.6666666666666666
org.dom4j.tree.ContentListFacade,180,215120,141,45,0.8222222222222222,0.8529411764705882,0.4098360655737705,0.6785714285714286,21,0.5178571428571429
org.dom4j.tree.AbstractProcessingInstruction,180,212727,82,31,0.9833333333333333,1.0,0.4666666666666667,0.9411764705882353,8,0.6176470588235294
net.sf.sugar.fspath.cli.FSPathExplorer,180,245185,48,12,0.7634408602150538,0.6274509803921569,1.0,0.7807017543859649,5,0.1565217391304348
org.dom4j.tree.BaseElement,180,221008,74,23,1.0,1.0,0.47368421052631576,0.8918918918918919,2,0.3783783783783784
org.dom4j.tree.AbstractDocument,180,219025,130,46,0.7878787878787878,0.7619047619047619,0.38823529411764707,0.8888888888888888,13,0.4
org.dom4j.tree.FlyweightText,180,195696,8,4,1.0,1.0,0.5454545454545454,1.0,0,1.0
org.dom4j.tree.BackedList,180,206528,56,19,0.7872340425531915,0.9130434782608695,0.05,0.7520661157024794,7,0.049586776859504134
org.dom4j.tree.FlyweightProcessingInstruction,180,206764,40,19,1.0,1.0,0.4782608695652174,1.0,6,0.6818181818181818
org.dom4j.tree.SingleIterator,180,192153,12,5,1.0,1.0,1.0,1.0,0,0.5
org.dom4j.tree.AbstractDocumentType,180,216265,94,28,0.9866666666666667,0.9767441860465116,0.47368421052631576,0.9215686274509803,7,0.6666666666666666
org.dom4j.tree.AbstractCDATA,180,201167,19,7,0.9,1.0,0.2857142857142857,1.0,2,0.6
org.dom4j.tree.CloneHelper,180,195599,12,7,0.42857142857142855,1.0,1.0,0.25,3,0.0
org.dom4j.tree.AbstractEntity,180,209856,43,13,0.9444444444444444,1.0,0.3157894736842105,1.0,2,0.6153846153846154
org.dom4j.tree.FlyweightCDATA,180,200839,9,4,1.0,1.0,0.5454545454545454,1.0,0,1.0
org.dom4j.tree.DefaultAttribute,180,200231,26,10,1.0,1.0,0.5,1.0,0,0.6666666666666666
net.sf.gaeappmanager.google.appengine.QuotaValue,180,33450,59,19,1.0,1.0,1.0,1.0,0,0.6
org.dom4j.tree.LazyList,180,276524,257,66,0.905940594059406,0.9065420560747663,0.5789473684210527,0.9067103109656302,12,0.26547231270358307
org.dom4j.tree.AbstractBranch,180,247441,228,75,0.9433962264150944,0.9302325581395349,0.43564356435643564,0.9042553191489362,12,0.5106382978723404
de.paragon.explorer.util.ObjectViewManager,180,222059,3,2,0.06666666666666667,0.04878048780487805,0.0,0.0,2,0.0
de.paragon.explorer.util.ExplorerColorManager,180,229358,51,18,0.6779661016949152,0.6052631578947368,0.3092105263157895,0.8378378378378378,2,0.8378378378378378
fr.pingtimeout.jtail.gui.controller.JTailSizeController,180,214530,2,1,0.2857142857142857,0.14285714285714285,1.0,0.0,1,0.0
net.sourceforge.ext4j.taglib.tag.Breadcrumb,180,16858,18,7,1.0,1.0,1.0,1.0,0,1.0
fr.pingtimeout.jtail.gui.controller.FileIndexerWorker,180,217081,1,1,0.1,0.08333333333333333,0.0,0.0,1,0.0
org.exolab.jms.selector.InvalidRegexpException,180,191308,1,1,0.5,1.0,1.0,1.0,0,1.0
fr.pingtimeout.jtail.gui.controller.ScrollBarAdjustmentController,180,215761,2,1,0.8571428571428571,1.0,1.0,1.0,1,0.0
de.paragon.explorer.util.StandardEnumerator,180,232983,88,28,0.975609756097561,1.0,0.8,1.0,5,0.7222222222222222
com.isnetworks.ssh.FileList,180,217916,1,1,0.0,0.02857142857142857,0.0,0.0,1,0.0
org.exolab.jms.selector.SBool,180,200113,38,17,1.0,1.0,0.8,1.0,4,1.0
com.isnetworks.ssh.AbstractFileBrowser,180,218914,1,1,0.8,1.0,1.0,1.0,0,0.0
com.isnetworks.ssh.FileDisplay,180,221099,7,7,0.04065040650406504,0.019230769230769232,0.0,0.0,7,0.0
fr.pingtimeout.jtail.gui.controller.SelectIndexTypeListener,180,223908,22,3,0.7777777777777778,0.6,1.0,0.7142857142857143,2,0.14285714285714285
org.exolab.jms.selector.Identifiers,180,204789,23,23,0.9,1.0,1.0,0.9367088607594937,4,0.9324894514767933
de.paragon.explorer.util.ExplorerManager,180,240902,6,3,0.6875,0.42857142857142855,0.2857142857142857,0.95,1,0.0
osa.ora.server.beans.Status,180,18495,24,9,1.0,1.0,1.0,1.0,0,1.0
com.isnetworks.ssh.FileListItem,180,244631,63,23,0.967741935483871,0.9642857142857143,0.9411764705882353,0.9154929577464789,3,0.4625
org.exolab.jms.selector.Type,180,190167,2,1,0.25,1.0,0.3333333333333333,1.0,0,1.0
com.isnetworks.ssh.LocalFileBrowser,180,230740,90,24,0.8125,0.6923076923076923,1.0,0.651685393258427,8,0.2696629213483146
org.exolab.jms.selector.SNumber,180,192831,11,6,1.0,1.0,0.0625,1.0,5,1.0
org.exolab.jms.selector.Context,180,196352,14,7,1.0,1.0,0.7777777777777778,1.0,0,1.0
osa.ora.server.beans.ResultBean,180,18797,20,8,1.0,1.0,1.0,1.0,0,0.8125
osa.ora.server.beans.BinaryMessage,180,28870,58,21,1.0,1.0,1.0,1.0,0,1.0
fr.pingtimeout.jtail.gui.controller.UpdateIndexFileWatcher,180,268353,16,4,0.9166666666666666,0.8333333333333334,1.0,0.7647058823529411,1,0.0
org.fixsuite.message.info.MessageInfo,180,25257,32,12,1.0,1.0,1.0,1.0,0,1.0
org.fixsuite.message.info.ValueInfo,180,17242,32,12,1.0,1.0,1.0,1.0,0,1.0
org.exolab.jms.selector.SString,180,190595,7,4,1.0,1.0,0.75,1.0,1,1.0
org.exolab.jms.selector.SObject,180,200504,89,33,1.0,1.0,0.8,1.0,13,1.0
org.exolab.jms.selector.SLong,180,202925,90,36,1.0,1.0,0.8,1.0,5,0.9298245614035088
net.sf.gaeappmanager.google.appengine.QuotaDetails,180,192102,21,8,0.8125,0.7,0.6,0.9285714285714286,0,0.95
net.sf.gaeappmanager.google.appengine.Quota,180,190704,6,4,0.3333333333333333,1.0,0.4,1.0,0,1.0
bible.obj.ReferenceRange,180,191760,11,5,1.0,1.0,0.10344827586206896,1.0,1,0.6
bible.obj.Verse,180,197559,25,15,0.6190476190476191,0.59375,0.1956521739130435,0.591304347826087,5,0.24680851063829787
macaw.presentationLayer.VariableLabelValueEditor,180,195876,5,2,0.1111111111111111,0.0,0.0,0.0,2,0.0
macaw.presentationLayer.VariableConstantsEditor,180,198221,2,1,0.07333333333333333,0.06666666666666667,1.0,0.0,1,0.0
com.browsersoft.openhre.hl7.impl.config.HL7MessageGroupItemImpl,180,16941,14,6,1.0,1.0,1.0,1.0,0,0.7142857142857143
macaw.presentationLayer.SourceVariableSelectionDialog,180,216646,1,1,0.0297029702970297,0.05555555555555555,0.0,0.0,1,0.0
macaw.presentationLayer.LoginDialog,180,195263,5,2,0.05172413793103448,0.07692307692307693,0.0,0.0,2,0.0
macaw.presentationLayer.AvailabilityStateEditor,180,217379,1,1,0.0,0.08333333333333333,1.0,0.0,1,0.0
com.browsersoft.openhre.hl7.impl.config.HL7DataTypePartImpl,180,12306,10,4,1.0,1.0,1.0,1.0,0,1.0
macaw.presentationLayer.SourceVariablesPanel,180,217050,2,1,0.19148936170212766,0.1111111111111111,0.0,0.0,1,0.0
macaw.presentationLayer.SupportingDocumentsPanel,180,218067,1,1,0.06521739130434782,0.125,0.0,0.0,1,0.0
macaw.presentationLayer.OntologyTermSelectionDialog,180,218097,1,1,0.013761467889908258,0.03225806451612903,1.0,0.0,1,0.0
macaw.presentationLayer.CategoryStateEditor,180,217473,1,1,0.0,0.08333333333333333,1.0,0.0,1,0.0
macaw.presentationLayer.OntologyTermsPanel,180,221243,1,1,0.06666666666666667,0.125,0.0,0.0,1,0.0
macaw.presentationLayer.DerivedVariableEditor,180,221226,1,1,0.0,0.0,0.0,0.0,1,0.0
macaw.presentationLayer.VariableLabelTable,180,221530,1,1,0.0,0.1,1.0,0.0,1,0.0
macaw.presentationLayer.VariableSearchTableModel,180,226591,73,24,0.9365079365079365,0.8333333333333334,0.4090909090909091,0.9326923076923077,10,0.375
macaw.presentationLayer.AliasFilePathEditor,180,220625,2,1,0.03007518796992481,0.041666666666666664,1.0,0.0,1,0.0
macaw.presentationLayer.VariableEditor,180,221905,2,1,0.023923444976076555,0.03125,0.0,0.0,0,0.0
macaw.presentationLayer.SupportingDocumentSelectionDialog,180,219428,5,2,0.03125,0.043478260869565216,1.0,0.0,2,0.0
macaw.presentationLayer.OntologyTermEditor,180,216052,1,1,0.023121387283236993,0.0,1.0,0.0,1,0.0
bcry.battlecry,180,193113,37,12,0.9367088607594937,0.9142857142857143,1.0,0.8703703703703703,4,0.2777777777777778
osa.ora.server.beans.Room,180,196934,55,16,1.0,1.0,1.0,0.9705882352941176,0,0.4117647058823529
bcry.bcWord,180,209763,52,24,1.0,1.0,0.8235294117647058,0.9333333333333333,4,0.7523364485981309
bcry.bcFileDialog,180,212784,4,2,0.23076923076923078,0.10869565217391304,0.0,0.030927835051546393,2,0.0
bcry.bcDemoModule,180,199454,10,5,1.0,1.0,0.25,1.0,1,0.0
osa.ora.server.beans.Group,180,195601,51,15,1.0,1.0,0.8888888888888888,1.0,0,0.4
osa.ora.server.beans.ServerSettingBean,180,196291,63,23,0.9516129032258065,0.7727272727272727,1.0,1.0,1,0.5833333333333334
bcry.battlecryLive,180,216031,1,1,0.0,0.14285714285714285,1.0,0.0,1,0.0
bcry.bcVoice,180,221572,89,25,0.95,0.9210526315789473,0.3333333333333333,0.8333333333333334,4,0.35384615384615387
bcry.battlecryGUI,180,215360,3,2,0.00641025641025641,0.02564102564102564,1.0,0.003105590062111801,2,0.0
osa.ora.server.beans.AdminSettingBean,180,197319,33,12,0.9302325581395349,0.6428571428571429,1.0,1.0,1,0.375
bcry.bcGenerator,180,218171,4,2,0.04391891891891892,0.010676156583629894,0.0,0.004678362573099415,2,0.0
org.fixsuite.message.info.GroupInfo,180,202334,145,30,1.0,1.0,0.6153846153846154,1.0,6,0.5384615384615384
org.fixsuite.message.info.DictionaryInfo,180,206009,143,36,1.0,1.0,0.5342465753424658,1.0,7,0.9512195121951219
com.lts.pest.data.event.DataChangeEvent,180,9970,6,2,1.0,1.0,1.0,1.0,0,1.0
org.fixsuite.message.info.FieldInfo,180,210924,175,59,1.0,1.0,0.9344262295081968,0.9354838709677419,2,0.8709677419354839
org.fixsuite.message.info.ComponentInfo,180,209415,144,44,1.0,1.0,0.647887323943662,1.0,4,0.6097560975609756
com.browsersoft.openhre.hl7.impl.config.HL7TableImpl,180,195162,35,12,1.0,1.0,0.7692307692307693,0.9,1,0.0
com.browsersoft.openhre.hl7.impl.config.HL7SegmentsConfigReaderImpl,180,195461,20,4,0.09090909090909091,0.10526315789473684,1.0,0.03058103975535168,1,0.013761467889908258
com.browsersoft.openhre.hl7.impl.config.HL7DataTypeMapImpl,180,197487,48,14,1.0,1.0,0.6923076923076923,0.9310344827586207,1,0.6206896551724138
de.outstare.fortbattleplayer.statistics.Counter,180,12113,8,3,1.0,1.0,1.0,1.0,0,0.9047619047619048
com.browsersoft.openhre.hl7.impl.config.HL7DataTypePartSubPartImpl,180,195018,32,10,1.0,1.0,0.6923076923076923,0.8571428571428571,0,0.8571428571428571
com.browsersoft.openhre.hl7.impl.config.DOMUtils,180,195559,18,9,0.782608695652174,0.8181818181818182,0.3,0.9090909090909091,4,0.2
com.browsersoft.openhre.hl7.impl.config.HL7MessageSegmentImpl,180,196030,19,7,1.0,1.0,0.6363636363636364,1.0,0,0.8181818181818182
com.browsersoft.openhre.hl7.impl.config.HL7PatternsForCatchValuesImpl,180,196398,37,14,1.0,1.0,0.8181818181818182,0.9285714285714286,0,0.6071428571428571
com.browsersoft.openhre.hl7.impl.config.HL7MessageMapImpl,180,195621,32,11,1.0,1.0,0.6363636363636364,0.9310344827586207,1,0.4827586206896552
com.browsersoft.openhre.hl7.impl.config.HL7MessageGroupImpl,180,206525,76,27,1.0,1.0,0.7,0.9887640449438202,2,0.7303370786516854
com.browsersoft.openhre.hl7.impl.config.HL7DataTypeImpl,180,201866,46,16,1.0,1.0,0.8125,0.9615384615384616,1,0.38461538461538464
de.outstare.fortbattleplayer.statistics.AllStatistics,180,42767,3,1,1.0,1.0,1.0,1.0,0,0.0
com.browsersoft.openhre.hl7.impl.config.HL7FieldGivenDependingProcessorImpl,180,201930,20,7,0.6923076923076923,0.625,0.42857142857142855,0.4666666666666667,2,0.0
com.browsersoft.openhre.hl7.impl.config.HL7DataTypeConfigReaderImpl,180,196788,22,5,0.22666666666666666,0.22916666666666666,1.0,0.1524822695035461,1,0.031914893617021274
com.browsersoft.openhre.hl7.impl.config.HL7FieldRepeatableDependingProcessorImpl,180,201410,33,7,0.8333333333333334,0.7272727272727273,0.0,0.8444444444444444,3,0.15555555555555556
com.browsersoft.openhre.hl7.impl.config.HL7ConfigurationImpl,180,216808,143,30,0.5982905982905983,0.5925925925925926,0.6086956521739131,0.46153846153846156,9,0.18803418803418803
com.browsersoft.openhre.hl7.impl.config.HL7DataTypePartListImpl,180,203456,49,19,1.0,1.0,0.7,0.9821428571428571,1,0.6964285714285714
com.browsersoft.openhre.hl7.impl.config.HL7TableMapImpl,180,198860,33,11,1.0,1.0,0.6363636363636364,0.9310344827586207,1,0.4827586206896552
com.browsersoft.openhre.hl7.impl.config.HL7MessageImpl,180,199920,47,14,1.0,1.0,0.7727272727272727,0.9,1,0.0
com.browsersoft.openhre.hl7.impl.config.HL7FieldImpl,180,230679,156,51,1.0,1.0,0.9024390243902439,0.975609756097561,2,0.9512195121951219
com.browsersoft.openhre.hl7.impl.config.HL7VersionConfigurationMapImpl,180,197799,18,7,1.0,1.0,0.75,0.9285714285714286,0,0.5714285714285714
wheel.components.ValidationRule,180,14710,12,6,1.0,1.0,1.0,1.0,0,1.0
com.browsersoft.openhre.hl7.impl.config.HL7SegmentMapImpl,180,199843,34,12,1.0,1.0,0.6363636363636364,0.9333333333333333,1,0.6
com.browsersoft.openhre.hl7.impl.config.HL7MessageConfigReaderImpl,180,198983,41,7,0.5277777777777778,0.49019607843137253,1.0,0.31699346405228757,1,0.1437908496732026
com.browsersoft.openhre.hl7.impl.config.HL7FieldListImpl,180,204976,80,24,1.0,1.0,0.8888888888888888,0.9821428571428571,1,0.6964285714285714
dash.examples.producerConsumer.Producer,180,188435,2,1,0.6666666666666666,1.0,1.0,1.0,1,1.0
dash.examples.producerConsumer.Main,180,188257,8,4,0.45454545454545453,0.5,0.5,0.16666666666666666,2,0.0
ioproject.server.network.GlobalClientGroup,180,192754,8,4,1.0,1.0,0.0,1.0,0,0.0
ioproject.server.network.ClientToMessageHandlerAdapter,180,191209,33,9,0.7857142857142857,1.0,1.0,1.0,5,1.0
com.lts.pest.data.GatherMetaDataListenerHelper,180,196036,29,11,0.9473684210526315,1.0,1.0,1.0,8,0.0
com.lts.pest.data.PestEvent,180,200137,24,11,1.0,1.0,0.7777777777777778,0.9565217391304348,2,0.92
com.lts.pest.data.IdTree,180,198331,38,14,0.6222222222222222,0.8333333333333334,0.15,0.7833333333333333,7,0.5
com.lts.pest.data.TimeAndPeriod,180,192186,10,4,1.0,1.0,0.4,1.0,2,0.75
com.lts.pest.data.DataContainerAdaptor,180,204632,95,31,0.975,1.0,0.5294117647058824,0.9642857142857143,15,0.32142857142857145
ioproject.server.network.ClientGroup,180,217188,104,23,1.0,0.9848484848484849,0.76,0.9473684210526315,0,0.5208333333333334
com.lts.pest.data.DataItemAdapter,180,196952,37,14,1.0,1.0,0.5833333333333334,1.0,4,0.3125
